226:8,8,3,9,2,1,9,2,9,3,3,1,2,9,9,2,7,7,3,1,2,6,7,2,9,8,9,6,3,8
227:8,9,3,6,2,7,3,5,9,7,6,2,6,4,2,9,8,2,9,9,6,3,6,1,5,2,2,1,9,2
228:7,7,7,4,8,9,7,4,6,4,6,4,8,6,4,1,4,3,9,8,5,9,4,7,8,4,9,5,8,9
229:6,4,1,4,3,7,8,2,1,7,9,1,8,2,7,3,9,7,8,7,4,6,4,6,2,8,6,9,4,3
230:3,3,8,4,4,8,5,8,9,6,4,3,3,4,6,1,3,8,5,5,5,5,4,3,5,4,7,9,9,9
231:7,4,6,9,7,7,4,1,5,6,8,7,1,9,3,8,6,9,6,7,2,2,4,7,1,8,4,7,4,5
232:1,9,7,4,7,5,9,1,6,6,9,9,3,1,6,9,4,3,6,1,1,3,1,6,4,1,3,5,5,7
233:8,3,2,1,5,5,8,8,3,7,2,7,6,2,1,2,1,6,6,9,5,5,5,3,6,4,3,1,6,4
234:3,5,5,2,2,7,7,6,5,4,1,5,5,4,2,7,2,2,4,9,5,2,3,9,3,5,5,7,5,7
235:8,7,1,9,6,2,1,7,6,7,5,2,1,1,6,6,3,1,4,7,3,9,7,1,5,6,3,3,5,8
236:7,3,1,8,3,2,2,5,9,7,8,7,3,9,1,6,8,4,2,2,2,3,5,9,9,6,4,9,3,1
237:4,4,4,3,5,8,4,4,2,7,4,3,5,9,4,1,6,3,7,6,7,4,1,4,6,4,8,3,7,6
238:2,3,8,6,7,6,4,9,9,5,4,1,1,7,8,4,5,4,1,7,8,2,4,6,3,6,1,1,5,1
239:8,5,1,7,4,8,7,9,2,7,9,8,2,3,1,5,3,1,5,7,2,4,5,9,7,3,5,9,6,8
240:8,6,4,8,7,3,6,7,3,1,9,1,2,2,3,4,1,2,9,1,2,4,3,1,1,5,2,3,9,5
241:5,7,2,7,6,2,9,4,4,5,3,1,3,8,1,9,6,3,1,7,8,6,1,2,5,8,2,9,8,1
242:8,8,2,3,3,6,2,6,2,9,7,9,8,6,6,8,4,6,5,7,6,6,9,7,5,6,9,5,7,7
243:8,3,9,3,7,9,4,3,7,6,1,9,7,7,1,9,5,8,3,5,4,7,6,1,8,7,6,6,1,3
244:8,6,1,3,8,8,9,4,2,1,1,5,5,2,7,9,9,4,9,7,5,2,4,9,3,1,4,7,7,8
245:1,8,6,4,1,3,5,5,1,3,5,3,4,6,6,2,9,2,8,7,4,8,2,4,4,7,8,5,3,7
246:8,6,1,3,8,8,9,4,2,1,1,5,5,2,7,9,9,4,9,7,5,2,4,9,3,1,4,7,7,8
247:5,4,6,1,6,4,6,5,2,5,6,9,6,6,1,1,3,8,9,8,1,5,2,4,5,5,4,9,4,8
248:2,4,1,2,4,9,9,2,6,3,9,7,5,2,9,2,6,8,4,9,8,2,2,4,9,6,3,2,6,9
249:6,6,2,2,5,6,7,8,1,8,1,9,3,4,1,1,4,2,5,6,5,1,8,2,8,8,7,4,8,6
250:8,8,3,2,7,9,6,4,8,5,8,9,6,1,1,5,9,3,8,5,3,2,5,3,1,8,9,5,3,6
251:6,8,3,2,6,1,4,4,1,3,8,4,9,1,7,4,9,7,4,3,2,1,9,7,2,4,4,5,7,3
252:7,5,4,2,1,3,1,9,1,9,9,2,3,8,5,5,4,1,6,3,1,7,9,5,7,8,5,2,5,4
253:4,4,6,5,9,1,9,7,1,2,9,7,4,5,8,1,1,6,1,9,1,7,5,1,3,6,2,1,1,9
254:4,1,1,3,6,1,2,2,9,9,8,7,3,1,7,4,6,5,4,1,9,5,1,6,1,6,3,3,4,5
255:3,2,4,6,6,8,4,5,4,5,2,7,7,6,7,1,2,5,9,3,4,5,6,9,4,1,1,7,3,4
256:7,6,7,1,3,6,7,7,1,5,2,3,6,7,7,5,4,2,2,8,8,2,6,6,2,1,3,7,4,6
257:8,6,3,9,2,1,4,9,7,2,5,3,2,7,1,3,7,5,3,6,3,5,2,6,2,4,5,6,2,8
258:7,4,4,2,4,5,2,7,1,5,4,1,7,5,1,3,9,6,9,3,4,5,7,7,9,3,5,1,8,6
259:6,5,5,9,1,5,8,2,8,7,8,9,6,6,5,3,4,1,4,1,9,4,5,5,3,1,2,2,2,3
260:4,9,4,6,8,9,8,1,1,9,1,2,9,8,9,5,2,6,4,6,1,2,7,7,6,7,6,6,6,1
261:6,2,3,3,8,2,9,8,8,1,1,1,9,8,4,9,9,9,8,1,2,7,9,4,2,9,3,6,1,9
262:2,3,7,7,6,1,2,7,9,7,9,2,9,9,6,8,9,8,7,7,6,1,9,9,4,5,5,6,2,3
263:8,7,6,1,8,9,6,6,7,9,2,9,1,8,3,6,4,4,8,2,2,8,2,9,9,9,6,3,6,9
264:3,3,1,8,8,7,6,3,5,6,2,7,3,8,9,3,2,1,4,4,7,7,8,1,2,6,8,3,1,6
265:2,4,9,5,1,4,7,4,8,3,5,8,6,4,8,9,7,7,8,9,1,5,3,3,2,9,6,5,2,7
266:8,6,6,7,2,6,7,3,6,3,4,5,7,5,7,4,2,9,4,5,6,6,9,4,2,6,5,9,3,1
267:8,3,4,5,8,8,4,5,2,8,4,1,8,1,1,9,5,9,3,1,3,7,2,4,3,1,3,4,9,9
268:7,2,7,7,8,1,6,8,7,5,4,5,1,5,8,8,3,8,2,8,4,1,1,4,6,9,3,9,1,7
269:5,9,6,6,8,5,4,3,5,4,2,5,1,6,7,6,3,2,2,1,5,1,9,4,6,1,8,9,9,4
270:8,3,5,2,3,2,9,2,1,2,8,1,6,7,7,2,6,8,3,4,8,3,8,5,5,9,2,3,1,5
271:3,6,5,9,4,1,4,7,4,9,9,7,9,8,3,2,6,9,8,8,8,5,3,4,9,3,2,4,8,9
272:5,1,6,5,2,2,1,2,2,3,8,4,4,7,3,8,1,9,4,6,8,8,1,5,3,3,1,3,1,8
273:4,6,4,8,3,4,9,6,3,3,2,2,9,4,5,3,8,2,2,6,3,9,7,2,9,5,9,1,5,5
274:8,4,4,1,6,4,4,5,2,8,1,9,4,6,2,7,4,9,6,5,8,2,6,1,7,3,6,6,4,6
275:2,6,6,1,4,7,9,7,3,7,1,8,1,9,3,3,2,9,1,4,8,9,2,9,2,9,9,5,6,6
276:8,3,2,5,2,2,5,9,6,9,4,4,4,7,4,4,1,2,5,3,2,7,9,4,4,5,1,1,6,8
277:3,3,2,2,5,6,8,8,1,7,4,1,4,7,6,5,6,7,5,9,8,1,9,3,1,2,1,5,4,4
278:4,3,4,8,5,1,4,1,9,9,1,5,6,2,3,9,6,3,8,6,9,8,2,6,8,7,3,6,8,6
279:1,2,2,9,3,7,5,9,7,5,2,4,3,6,3,5,3,5,3,8,9,2,2,6,7,4,1,8,1,4
280:9,1,2,6,4,2,2,2,5,6,8,1,8,2,6,1,4,2,6,8,2,9,4,5,1,5,1,7,7,3
281:8,6,2,3,1,2,6,5,9,9,1,4,3,2,5,8,1,3,7,2,5,2,8,6,2,4,4,1,5,4
282:6,9,7,5,8,6,1,5,1,5,6,7,2,6,1,5,7,6,9,3,7,6,1,5,6,7,6,2,5,2
283:7,7,4,4,3,5,4,8,1,4,6,8,3,5,2,9,7,3,3,2,9,8,7,6,1,7,7,3,3,5
284:4,5,1,8,3,3,6,4,7,9,7,2,7,3,2,9,2,3,9,2,8,7,1,5,3,7,9,2,7,1
285:2,1,5,8,3,9,5,8,5,5,4,5,6,4,5,8,2,2,2,5,1,9,9,5,1,2,8,5,1,1
286:8,9,5,1,6,7,3,8,3,7,2,6,6,9,9,4,7,8,7,2,4,4,6,1,8,4,6,1,8,6
287:8,4,4,4,6,3,3,9,9,3,8,6,2,9,1,6,6,5,1,5,6,8,5,5,4,1,4,2,2,4
288:3,2,9,7,5,8,4,7,9,8,3,7,9,5,7,4,7,7,2,5,1,3,3,8,4,2,2,8,9,6
289:7,4,9,3,3,9,3,3,3,3,8,6,8,2,5,9,2,4,2,3,4,1,2,5,9,9,4,7,4,9
290:3,5,3,3,6,1,2,6,8,5,6,7,9,8,3,4,1,4,6,7,2,6,4,1,3,9,7,8,5,2
291:6,8,4,7,3,8,9,4,8,5,4,7,5,2,8,8,7,5,3,9,9,8,7,4,8,9,5,1,2,1
292:9,5,3,4,4,7,7,1,1,4,3,4,3,1,3,6,6,9,9,4,4,6,2,7,8,4,8,3,9,9
293:2,5,1,5,1,3,5,6,9,3,1,6,8,6,3,5,7,9,5,6,4,3,6,9,2,3,4,5,2,9
294:8,1,9,1,7,6,2,5,8,7,6,2,8,9,3,8,1,9,9,5,6,9,4,3,4,4,2,9,3,7
295:4,3,4,8,5,1,4,1,9,9,1,5,6,2,3,9,6,3,8,6,9,8,2,6,8,7,3,6,8,1
296:3,8,8,4,9,1,4,7,5,6,2,3,8,1,9,2,3,8,4,7,9,3,1,9,6,3,7,4,9,4
297:8,9,5,1,6,7,3,8,3,7,2,6,6,9,9,4,7,8,7,2,4,4,6,1,8,4,6,1,8,1
298:2,6,4,1,4,9,5,3,3,4,7,2,2,2,9,8,5,4,5,2,9,8,4,1,2,1,3,7,5,9
299:8,8,3,2,7,9,6,4,8,5,8,9,6,1,1,5,9,3,8,5,3,2,5,3,1,6,9,5,3,6
300:2,1,7,9,3,8,3,7,9,4,2,2,4,2,1,4,9,4,5,6,5,2,1,4,7,5,9,6,7,7
301:3,1,4,8,7,7,8,9,8,6,1,5,7,7,3,9,5,5,9,4,6,6,8,7,6,9,1,3,2,6
302:9,6,9,6,8,2,6,5,5,7,3,2,2,4,7,7,3,7,3,3,4,9,8,8,6,4,8,3,4,6
303:7,5,4,9,7,2,3,3,9,3,2,9,1,5,1,2,5,2,3,1,6,1,2,8,1,4,7,4,1,5
304:2,7,9,6,2,2,6,7,9,9,6,2,6,9,4,2,1,5,2,4,9,2,5,2,4,5,3,7,7,4
305:9,5,6,3,2,1,7,9,6,1,8,3,6,8,3,1,1,3,5,2,2,4,1,5,7,4,9,2,1,7
306:4,7,1,2,9,9,1,4,6,8,5,2,8,8,7,3,1,3,9,3,2,9,7,8,5,2,2,5,8,9
307:6,3,2,8,2,5,8,1,7,7,3,3,6,8,8,6,1,8,2,4,9,2,7,9,5,1,1,6,8,3
308:8,2,1,5,3,9,8,9,2,7,1,7,6,3,5,5,1,3,4,5,9,2,9,4,1,9,6,1,9,1
309:7,4,2,9,9,4,6,9,3,7,6,4,1,7,8,2,8,7,5,3,4,2,4,4,7,5,4,6,7,4
310:1,4,1,5,8,1,7,8,4,4,6,7,3,2,2,8,4,6,1,4,2,1,6,3,3,4,9,2,6,4
311:6,8,2,9,1,7,7,3,1,4,4,6,8,2,6,8,6,1,3,6,1,5,4,3,6,3,4,4,4,4
312:3,6,9,8,3,5,4,5,6,1,2,5,4,4,5,8,6,5,8,2,4,7,2,4,6,6,9,8,5,4
313:1,6,2,9,2,5,4,8,9,1,3,2,3,9,8,8,3,9,1,3,6,5,1,2,3,7,6,7,8,3
314:7,8,6,2,3,3,1,3,8,3,4,9,3,3,9,4,9,4,9,6,7,3,5,3,8,9,9,7,4,9
315:9,2,3,2,9,2,6,4,4,9,8,3,2,5,9,1,1,4,5,8,2,3,2,8,7,3,5,6,8,7
316:5,8,7,1,2,8,6,2,7,2,7,7,5,3,7,5,2,5,1,8,9,3,4,4,8,4,5,7,3,8
317:1,2,2,9,3,7,5,9,7,5,2,4,3,6,3,5,3,5,3,8,9,2,2,6,7,4,2,8,1,3
318:5,6,4,1,6,3,9,4,8,9,3,3,2,3,6,3,4,8,2,9,4,1,4,4,3,1,5,4,8,9
319:5,6,4,2,2,4,2,2,5,8,3,3,6,9,3,4,1,9,7,6,3,2,8,8,3,8,4,6,2,5
320:7,9,2,2,8,9,4,3,9,8,6,6,1,4,6,1,3,4,4,1,6,1,6,3,1,3,2,9,9,3
321:4,7,1,7,6,1,5,1,7,8,4,4,6,9,7,7,1,7,4,4,5,3,8,4,7,6,3,1,1,5
322:9,8,3,4,9,3,7,4,6,6,6,6,9,4,6,5,2,5,3,1,4,4,2,2,2,5,7,9,2,5
323:2,6,6,1,4,7,9,7,3,7,1,8,1,9,3,3,2,9,1,4,8,9,2,9,2,9,9,5,6,3
324:6,9,5,1,6,1,2,7,5,5,4,7,3,1,7,5,9,5,9,5,5,4,4,1,5,5,7,5,8,4
325:3,7,3,6,3,7,2,7,2,2,7,9,6,9,2,8,8,1,6,2,3,2,3,8,7,6,6,9,8,6
326:3,5,1,9,6,8,9,5,1,6,6,6,9,9,4,6,2,2,3,3,6,6,5,1,4,6,9,8,3,6
327:4,7,6,4,5,7,2,4,5,6,7,5,9,3,5,8,2,7,8,1,5,8,7,9,6,8,8,5,8,8
328:2,3,7,9,5,6,3,2,3,9,5,5,8,3,9,9,2,7,6,6,3,4,5,2,1,7,7,4,7,6
329:8,2,6,3,9,9,7,3,1,1,1,9,2,2,6,9,1,9,2,2,4,8,6,2,1,2,2,7,5,8
330:6,7,7,7,6,4,4,4,5,5,2,1,6,7,5,8,2,4,9,5,5,5,7,6,3,2,6,3,8,5
331:1,2,2,9,3,7,5,9,7,5,2,4,3,6,3,5,3,5,3,8,9,2,2,6,7,4,1,8,1,3
332:6,7,7,7,6,4,4,4,5,5,2,1,6,7,5,8,2,4,9,5,5,5,7,6,3,2,6,3,8,8
333:8,2,4,9,2,6,3,6,2,7,2,2,9,8,7,3,6,1,8,3,8,3,2,2,8,7,3,5,7,7
334:4,7,4,6,6,3,7,3,7,2,1,5,5,6,9,1,8,5,9,6,2,6,4,4,2,6,4,4,2,8
335:6,1,7,7,1,9,2,1,2,8,2,6,8,3,8,3,5,9,8,9,2,7,1,9,2,2,1,9,2,9
336:3,1,4,5,4,4,8,7,3,9,6,4,5,4,5,5,4,7,9,2,2,6,2,3,1,8,4,8,3,4
337:3,1,4,2,7,1,9,3,8,8,6,7,7,8,2,3,2,6,9,9,6,3,5,8,8,7,6,6,1,3
338:8,2,4,8,8,2,5,4,6,7,8,7,4,5,9,8,3,1,7,4,8,6,5,9,4,3,6,6,8,6
339:1,6,7,3,9,4,7,7,4,1,1,7,6,4,6,6,1,4,5,8,3,3,2,2,6,7,3,3,8,3
340:6,2,3,3,8,2,9,8,8,6,1,1,9,8,4,9,9,9,8,1,2,7,9,4,2,9,3,6,1,8
341:6,6,7,5,2,5,4,8,6,4,3,4,1,4,8,4,2,6,5,9,4,4,1,5,3,6,4,9,4,3
342:4,2,3,7,4,7,7,4,5,4,9,5,3,6,3,7,7,7,2,3,9,8,5,5,9,6,3,5,8,4
343:1,6,2,9,2,5,4,8,9,1,3,2,3,9,8,8,3,9,1,3,6,5,1,2,3,7,6,7,8,9
344:4,5,1,5,2,6,3,8,5,7,2,8,2,6,8,5,3,7,1,3,9,9,4,2,7,4,5,3,7,9
345:6,9,2,2,6,2,4,2,3,8,1,4,7,3,3,9,7,5,9,7,3,6,4,6,6,7,6,1,2,5
346:5,8,1,6,1,6,2,8,4,4,5,5,4,9,9,6,6,3,7,7,5,8,6,5,1,9,2,2,5,8
347:3,6,5,9,4,1,4,7,4,9,9,7,9,8,3,2,6,9,8,8,8,5,3,4,9,3,2,4,8,4
348:5,4,4,1,3,7,9,8,3,7,8,9,7,2,8,2,6,5,4,7,3,8,9,6,9,6,6,9,9,5
349:6,9,2,2,6,2,4,2,3,8,1,4,7,3,3,9,7,5,9,7,3,6,4,6,6,7,6,1,2,9
350:3,1,4,2,7,1,9,3,8,8,6,7,7,8,2,3,2,6,9,9,6,3,5,8,8,7,6,6,1,4
351:4,9,9,5,1,1,5,6,1,3,9,2,9,2,9,2,5,2,2,1,6,8,1,3,1,2,8,3,4,1
352:3,9,9,5,9,4,7,4,3,7,6,3,6,5,5,5,3,5,9,5,7,3,9,3,8,1,4,4,7,5
353:8,3,3,2,3,2,9,2,1,2,8,1,6,7,7,2,6,8,3,4,8,3,8,5,5,9,2,3,1,5
354:8,3,6,4,1,1,4,2,2,7,9,1,8,1,9,5,1,6,6,4,5,4,3,7,6,7,5,2,6,3
355:6,4,1,8,6,4,1,6,3,7,3,8,8,2,9,4,8,8,6,3,3,9,8,7,3,6,5,3,8,9
356:3,2,3,7,1,2,3,9,5,1,3,7,3,8,6,7,8,6,5,2,3,1,4,9,9,5,4,5,1,6
357:7,5,4,9,7,2,3,3,9,3,2,9,1,5,1,2,2,2,3,1,6,1,2,8,1,4,7,4,1,2
358:3,2,9,7,5,8,4,7,9,8,3,9,9,5,7,4,7,7,2,5,1,3,3,8,4,2,2,8,9,6
359:5,2,4,7,6,2,6,6,8,7,2,4,7,5,9,8,2,1,1,5,8,6,6,1,8,2,7,7,1,8
360:7,7,6,3,9,9,9,4,1,5,8,9,5,9,6,9,9,5,7,5,7,6,5,1,1,7,6,4,3,8
361:8,7,1,9,6,2,1,7,6,7,5,2,1,1,6,6,3,1,4,7,3,9,7,1,5,6,3,3,5,6
362:2,6,1,8,5,8,2,7,8,6,5,3,9,9,2,6,6,5,8,1,3,5,1,9,6,6,1,6,8,3
363:2,3,8,6,7,6,4,9,9,5,4,1,1,7,8,4,5,4,1,7,8,2,4,6,3,6,1,1,5,1
364:2,2,5,5,2,9,7,1,7,7,8,7,1,1,8,5,1,9,5,4,3,8,8,5,2,1,9,2,1,1
365:9,6,1,8,9,3,1,2,2,5,4,1,9,5,3,6,7,2,1,6,3,6,6,3,1,9,6,7,2,5
366:6,5,4,9,8,6,6,1,6,7,2,4,1,9,7,6,3,3,4,4,7,2,2,1,5,8,5,4,1,4
367:1,6,2,9,2,5,4,8,9,1,3,2,3,9,8,8,3,9,1,3,6,5,1,2,3,7,6,7,8,9
368:7,6,6,9,6,8,9,9,3,4,5,7,8,4,4,4,7,4,6,4,5,3,8,7,6,3,6,1,1,4
369:2,5,1,8,3,1,1,5,5,4,7,3,5,3,5,3,4,1,2,3,7,9,8,1,8,6,7,2,8,1
370:3,6,2,8,4,2,4,6,5,7,8,3,3,6,8,9,5,2,9,3,1,1,4,1,1,7,8,2,1,9
371:3,2,9,7,5,8,4,7,9,8,3,9,9,5,7,4,7,7,2,5,1,3,3,8,4,2,2,8,9,8
372:2,2,1,3,6,8,1,4,6,7,2,4,2,5,8,2,3,7,3,1,4,8,1,3,7,3,5,8,8,4
373:1,4,7,6,2,4,8,4,5,4,1,8,3,9,7,8,7,3,3,7,2,2,9,9,6,2,7,3,3,2
374:3,3,1,8,8,7,6,3,5,6,2,7,3,8,9,3,2,1,4,4,7,7,8,1,2,6,8,3,1,1
375:5,1,2,6,1,9,8,4,4,2,9,9,4,4,2,8,3,6,7,7,1,1,1,2,5,8,7,2,5,2
376:6,1,4,2,8,6,9,9,5,4,2,9,3,2,8,9,7,3,3,6,2,4,5,9,1,1,2,3,6,6
377:3,6,8,1,3,3,9,9,5,8,1,3,6,1,7,7,3,5,6,7,3,3,5,2,9,8,9,5,9,1
378:5,7,2,7,6,2,9,4,4,5,3,1,3,8,1,9,6,3,1,7,8,6,1,2,5,8,2,9,8,1
379:6,4,7,4,1,8,4,3,1,3,2,8,8,9,4,1,2,1,7,3,9,4,2,6,8,9,2,6,1,8
380:4,6,4,8,3,4,9,6,3,3,2,2,9,4,5,3,8,2,2,6,3,9,7,2,9,5,9,1,5,5
381:2,9,8,5,7,8,6,1,5,5,6,7,7,6,6,1,3,6,6,1,8,6,1,2,2,9,8,4,7,5
382:4,6,4,6,5,1,6,3,8,5,8,4,6,4,6,6,1,6,8,6,7,2,3,6,5,1,4,4,5,9
383:3,6,9,8,3,5,4,5,6,1,2,5,4,4,5,8,6,5,8,2,4,7,2,4,6,6,9,8,5,1
384:2,3,7,9,5,6,3,2,3,9,5,5,8,3,9,9,2,7,6,6,3,4,5,2,1,7,7,4,7,6
385:9,5,6,2,3,3,7,4,6,9,7,8,6,2,2,8,1,4,9,9,3,7,2,2,1,7,9,6,2,5
386:7,4,5,3,8,9,5,5,8,4,8,9,2,9,1,4,8,3,7,4,2,4,3,4,1,6,8,5,7,4
387:4,3,4,8,5,1,4,1,9,9,1,5,6,2,3,9,6,3,8,6,9,8,2,6,8,7,3,6,8,6
388:9,7,9,1,7,7,7,4,3,2,3,9,2,1,2,4,8,6,9,8,9,8,2,4,3,1,5,3,8,6
389:6,4,1,4,3,7,8,2,1,7,9,1,8,2,7,3,9,7,8,7,4,6,4,6,2,8,6,9,4,6
390:8,2,1,5,3,9,8,9,2,7,1,7,6,3,5,5,1,3,4,5,9,2,9,4,1,9,6,1,9,4
391:6,1,9,2,4,9,9,6,6,4,7,5,2,7,1,4,3,3,9,2,3,3,9,5,3,6,9,6,5,2
392:6,6,4,8,3,9,5,6,4,8,4,2,8,2,8,4,6,8,7,2,2,7,8,3,2,2,2,7,9,2
393:8,4,1,5,2,5,2,8,2,5,5,1,3,7,8,6,2,9,2,9,1,9,5,7,5,3,6,6,3,6
394:4,1,7,1,8,6,4,8,5,2,5,7,8,3,1,2,4,4,8,1,1,1,3,9,7,3,1,5,4,1
395:9,6,9,6,8,2,6,5,5,7,3,2,2,4,7,7,3,7,7,3,4,9,8,8,6,4,8,3,4,1
396:8,2,9,6,5,8,3,3,1,1,4,6,4,3,2,8,2,4,7,9,1,3,3,1,4,2,5,9,5,5
397:3,3,1,6,1,9,5,7,8,9,6,2,6,5,1,4,9,2,8,4,5,4,3,2,7,3,1,8,5,3
398:5,1,5,4,8,1,8,3,1,2,1,1,6,5,3,6,3,2,4,3,8,7,3,9,5,5,1,7,2,1
399:5,2,7,3,1,3,3,2,6,2,5,7,9,2,7,8,4,1,8,5,9,6,6,2,3,2,4,6,1,7
400:2,3,7,9,5,6,3,2,3,9,5,5,8,3,9,9,2,7,6,6,3,4,5,2,1,7,7,4,7,2
401:6,8,8,6,6,9,6,8,9,7,3,9,4,7,1,3,6,1,2,8,6,2,1,4,5,7,9,2,4,1
402:8,4,5,3,5,8,5,8,4,2,6,3,5,2,4,2,2,8,9,9,9,4,9,6,9,8,1,2,8,1
403:7,2,6,4,7,3,8,4,1,8,4,5,4,5,7,5,6,6,5,9,6,6,4,6,2,5,9,9,3,2
404:9,8,7,6,7,1,9,8,9,8,7,6,3,6,1,2,3,9,5,8,5,4,1,9,6,9,1,1,6,5
405:8,6,2,7,2,6,4,8,3,2,1,2,1,3,1,4,5,9,8,3,1,6,9,4,6,3,4,2,7,7
406:3,3,8,4,4,8,5,8,9,6,4,3,3,4,6,1,3,8,5,5,5,5,4,3,5,4,7,9,9,4
407:7,6,6,6,5,7,1,3,2,6,1,7,3,4,7,5,6,5,4,8,9,8,7,4,9,2,7,6,5,1
408:6,2,3,3,8,2,9,8,8,1,1,1,9,8,4,9,9,9,8,1,2,7,9,4,2,9,3,6,1,8
409:7,2,7,7,8,1,6,8,7,5,4,5,1,5,8,8,3,8,2,8,4,1,1,4,6,9,3,9,1,7
410:1,4,8,1,5,9,7,9,6,3,3,2,9,2,3,8,2,3,2,6,6,3,1,8,3,9,2,7,5,6
411:9,5,2,8,4,4,1,2,9,4,8,4,4,9,1,9,9,7,4,6,8,5,4,1,7,4,2,4,5,3
412:7,1,3,6,7,4,1,9,9,1,3,2,5,8,5,2,9,1,9,3,9,4,9,4,8,1,9,1,6,1
413:4,1,7,1,8,6,4,8,5,4,5,7,8,3,1,2,4,4,8,1,1,1,3,9,7,3,1,5,4,4
414:1,4,8,1,5,9,7,9,6,3,3,2,9,2,3,8,2,2,2,6,6,3,1,8,3,9,2,7,5,7
415:9,1,4,9,3,8,6,8,6,2,8,8,4,2,5,2,5,2,9,1,9,7,5,6,6,9,9,2,5,4
416:3,1,5,5,3,3,4,6,8,1,8,2,7,9,3,5,3,1,8,8,4,5,6,3,1,3,3,7,9,4
417:6,6,5,5,2,6,4,1,4,6,7,4,6,1,8,1,1,8,2,3,9,6,8,1,5,2,3,5,8,4
418:2,4,5,3,3,2,4,7,1,1,3,7,1,3,4,2,6,2,3,9,8,7,5,4,4,8,2,5,3,7
419:6,4,1,8,6,4,1,6,3,7,3,8,8,2,9,4,8,8,6,3,3,9,8,7,3,7,5,3,8,9
420:8,3,9,3,7,7,3,6,4,9,3,4,1,5,9,3,8,8,6,4,2,4,6,3,4,8,2,8,4,5
421:4,2,5,8,8,6,1,9,3,7,7,5,6,3,4,1,6,9,2,4,9,4,8,7,1,6,3,3,9,1
422:8,6,1,3,8,8,9,4,2,1,1,5,5,2,7,9,9,4,4,7,5,2,4,9,3,1,4,7,7,8
423:4,9,6,8,9,1,5,4,8,6,4,9,7,4,3,8,5,6,1,9,8,3,3,6,5,5,2,8,3,2
424:4,5,1,8,3,3,6,4,7,9,7,2,7,3,2,9,2,3,9,2,3,7,1,5,3,7,9,2,7,1
425:9,6,8,9,7,1,8,9,1,3,7,7,8,1,6,9,1,8,8,3,6,7,9,9,6,6,6,3,4,9
426:8,3,9,3,7,9,4,3,7,6,1,9,7,7,1,9,5,8,3,5,4,7,6,1,8,7,4,6,1,3
427:7,4,3,4,2,4,1,9,1,2,6,2,1,4,5,5,6,9,4,3,9,2,5,5,9,2,1,9,4,7
428:1,4,8,1,5,9,7,9,6,3,3,2,9,2,3,8,2,2,2,6,6,3,1,8,3,9,2,7,5,6
429:5,2,3,1,6,2,4,9,4,6,8,4,9,5,5,2,9,5,4,3,1,9,4,7,5,3,9,8,6,1
430:6,8,4,7,3,8,9,4,8,5,4,7,5,2,8,8,7,5,3,9,9,8,7,4,8,9,5,1,2,3
431:2,3,9,8,4,3,5,3,7,7,1,9,9,5,3,2,2,9,8,9,3,9,4,6,5,2,1,7,8,4
432:8,2,9,6,5,8,3,3,1,1,4,6,7,3,2,8,2,4,7,9,1,3,3,1,4,2,5,9,5,5
433:2,2,7,7,9,9,3,7,1,1,2,7,6,8,5,7,6,8,3,8,2,4,3,9,3,4,2,3,3,7
434:8,6,7,1,9,3,2,3,5,2,2,6,5,4,8,3,9,8,4,8,9,9,4,8,3,2,6,6,2,7
435:9,8,7,6,7,1,9,8,9,8,7,6,3,6,1,2,3,9,5,8,5,4,1,9,6,9,1,1,6,5
436:3,1,7,6,9,5,9,8,4,4,7,9,7,5,8,9,3,2,8,4,2,6,3,2,1,3,6,6,2,3
437:1,7,1,2,3,6,7,1,3,4,8,5,3,3,9,2,8,2,7,6,5,1,7,8,9,9,4,5,2,7
438:3,3,8,4,4,8,5,8,9,6,4,3,3,4,6,1,3,8,5,5,5,5,4,3,5,4,7,2,9,9
439:8,2,6,3,9,9,7,3,5,1,1,9,2,2,6,9,1,9,2,2,4,8,6,2,1,2,2,7,5,7
440:8,4,4,1,6,4,4,5,2,8,1,9,4,6,2,7,4,9,6,5,8,2,6,1,7,3,6,6,4,6
441:8,2,9,6,5,8,3,3,1,1,4,6,4,3,2,8,2,4,7,9,1,3,3,1,4,2,5,9,5,7
442:7,4,2,9,9,4,6,9,3,7,6,4,1,7,8,2,8,7,5,3,4,2,4,4,7,5,4,6,7,8
443:6,1,6,3,4,5,1,4,4,3,8,7,6,8,3,2,8,3,3,1,9,9,9,2,8,6,2,1,3,8
444:8,7,7,9,6,2,1,7,6,7,5,2,1,1,6,6,3,1,4,7,3,9,7,1,5,6,3,3,5,8
445:6,6,5,5,2,6,4,1,4,6,7,4,6,1,8,1,1,8,2,3,9,6,8,1,9,2,3,5,8,4
446:9,4,1,2,6,9,9,3,5,3,1,6,4,5,9,4,5,6,9,4,3,3,1,8,7,4,5,4,4,6
447:5,9,6,8,2,6,4,3,1,9,2,1,6,5,4,8,4,1,7,7,4,4,9,2,8,3,3,6,6,8
448:3,9,1,8,7,2,9,2,8,8,5,7,4,2,8,9,6,8,4,7,9,7,9,6,5,3,8,5,7,7
449:6,3,2,8,2,5,8,1,7,7,3,3,6,8,8,6,1,8,2,4,9,2,7,9,5,1,1,6,8,3
450:3,1,5,5,3,9,4,6,8,1,8,2,7,9,3,5,3,1,8,8,4,5,6,3,1,3,3,7,9,4
